,book_id,user_id,rating
103176,1032,32252,5
103177,1032,33326,5
103178,1032,37690,4
103179,1032,38032,1
103180,1032,39910,5
103181,1032,40383,3
103182,1032,40793,2
103183,1032,41339,4
103184,1032,43237,4
103185,1032,43468,5
103186,1032,44394,3
103187,1032,45126,4
103188,1032,47458,5
103189,1032,48558,3
103190,1032,49239,4
103191,1032,49299,5
103192,1032,49323,3
103193,1032,52123,2
103194,1032,52748,4
103195,1032,52965,3
103196,1032,53292,5
105097,1052,1766,4
105098,1052,2041,2
105099,1052,2271,3
105100,1052,2493,3
105101,1052,4521,5
105102,1052,4900,3
105103,1052,5624,4
105104,1052,5656,5
105105,1052,5657,4
105106,1052,5905,4
105107,1052,6063,4
105108,1052,6373,1
105109,1052,6867,4
105110,1052,7004,3
105111,1052,7677,4
105112,1052,7760,4
105113,1052,7834,5
105114,1052,8749,4
105115,1052,9195,3
105116,1052,9413,4
105117,1052,9440,5
105118,1052,9804,3
105119,1052,10256,3
105120,1052,10288,3
105121,1052,10443,3
105122,1052,10988,5
105123,1052,11836,4
105124,1052,11957,3
105125,1052,12505,4
105126,1052,12526,4
105127,1052,13019,3
105128,1052,13035,5
105129,1052,13654,3
105130,1052,13739,3
105131,1052,13743,2
105132,1052,13886,3
105133,1052,13894,4
105134,1052,13966,4
105135,1052,14136,2
105136,1052,14234,3
105137,1052,14529,2
105138,1052,14585,3
105139,1052,14652,5
105140,1052,14654,3
105141,1052,14811,2
105142,1052,14830,4
105143,1052,15712,4
105144,1052,16315,5
105145,1052,16476,4
105146,1052,16575,3
105147,1052,17548,3
105148,1052,17928,4
105149,1052,18031,5
105150,1052,18199,5
105151,1052,18957,3
105152,1052,19248,4
105153,1052,19724,4
105154,1052,20363,2
105155,1052,21607,4
105156,1052,21666,3
105157,1052,21739,5
105158,1052,22961,2
105159,1052,24102,4
105160,1052,24632,4
105161,1052,26053,3
105162,1052,26482,1
105163,1052,27599,4
105164,1052,27849,4
105165,1052,28103,5
105166,1052,28541,3
105167,1052,28926,4
105168,1052,29109,3
105169,1052,29502,2
105170,1052,30942,3
105171,1052,31861,3
105172,1052,32592,4
105173,1052,33147,4
105174,1052,34026,5
105175,1052,34077,3
105176,1052,34083,4
105177,1052,34745,4
105178,1052,35259,4
105179,1052,36340,4
105180,1052,37041,3
105181,1052,39452,4
105182,1052,40293,4
105183,1052,41997,4
105184,1052,42355,5
105185,1052,43965,4
105186,1052,45584,5
105187,1052,46818,5
105188,1052,46823,3
105189,1052,47686,3
105190,1052,48905,1
105191,1052,49503,4
105192,1052,49514,4
105193,1052,49978,4
105194,1052,51271,4
105195,1052,51834,4
105196,1052,52479,4
106597,1067,363,3
106598,1067,1307,4
106599,1067,1645,3
106600,1067,2056,5
106601,1067,2648,4
106602,1067,3122,4
106603,1067,5054,4
106604,1067,5229,3
106605,1067,5245,2
106606,1067,5616,4
106607,1067,5695,4
106608,1067,5885,3
106609,1067,6130,3
106610,1067,6215,4
106611,1067,6329,2
106612,1067,6596,5
106613,1067,6728,5
106614,1067,6808,5
106615,1067,6940,4
106616,1067,7438,4
106617,1067,7674,4
106618,1067,7760,4
106619,1067,7889,3
106620,1067,8096,3
106621,1067,8334,3
106622,1067,8410,4
106623,1067,8488,5
106624,1067,8833,3
106625,1067,9145,5
106626,1067,9244,4
106627,1067,9251,3
106628,1067,9309,2
106629,1067,9384,5
106630,1067,9733,4
106631,1067,9752,3
106632,1067,9841,5
106633,1067,10443,4
106634,1067,10502,4
106635,1067,10691,4
106636,1067,10697,3
106637,1067,12526,3
106638,1067,12861,3
106639,1067,13083,5
106640,1067,13084,4
106641,1067,13429,5
106642,1067,13464,4
106643,1067,14830,4
106644,1067,15241,4
106645,1067,15441,4
106646,1067,15543,3
106647,1067,15723,4
106648,1067,15839,4
106649,1067,16081,5
106650,1067,17130,5
106651,1067,17220,5
106652,1067,17566,3
106653,1067,18007,4
106654,1067,18550,3
106655,1067,19724,4
106656,1067,19942,5
106657,1067,19944,5
106658,1067,21621,4
106659,1067,22368,4
106660,1067,22497,5
106661,1067,22533,3
106662,1067,22894,3
106663,1067,23612,1
106664,1067,23738,3
106665,1067,24046,3
106666,1067,24903,5
106667,1067,25065,4
106668,1067,25761,3
106669,1067,25798,4
106670,1067,26460,4
106671,1067,26629,4
106672,1067,27849,4
106673,1067,28003,5
106674,1067,28301,5
106675,1067,28443,3
106676,1067,29765,4
106677,1067,30071,5
106678,1067,31336,4
106679,1067,31861,4
106680,1067,32346,5
106681,1067,32811,3
106682,1067,34147,4
106683,1067,36995,5
106684,1067,37582,3
106685,1067,40346,4
106686,1067,41204,5
106687,1067,41434,5
106688,1067,46395,4
106689,1067,46985,4
106690,1067,48127,4
106691,1067,49251,5
106692,1067,49554,5
106693,1067,50952,5
106694,1067,51652,3
106695,1067,52366,4
106696,1067,52668,5
107697,1078,105,3
107698,1078,342,3
107699,1078,1456,4
107700,1078,1780,4
107701,1078,1927,4
107702,1078,2192,5
107703,1078,2348,2
107704,1078,2414,3
107705,1078,3120,4
107706,1078,4085,5
107707,1078,4107,5
107708,1078,4133,5
107709,1078,4283,3
107710,1078,4694,4
107711,1078,5575,3
107712,1078,6100,4
107713,1078,6892,3
107714,1078,7922,3
107715,1078,9685,5
107716,1078,9714,4
107717,1078,11053,5
107718,1078,11244,3
107719,1078,12455,2
107720,1078,12555,4
107721,1078,12681,4
107722,1078,12754,4
107723,1078,12791,4
107724,1078,13244,4
107725,1078,15123,5
107726,1078,15540,3
107727,1078,16744,5
107728,1078,17191,5
107729,1078,18217,5
107730,1078,18380,5
107731,1078,18838,5
107732,1078,20069,1
107733,1078,20070,3
107734,1078,20106,3
107735,1078,20814,5
107736,1078,20900,4
107737,1078,20973,4
107738,1078,20991,3
107739,1078,22282,3
107740,1078,22719,5
107741,1078,22840,5
107742,1078,23007,4
107743,1078,23260,4
107744,1078,23918,5
107745,1078,25548,5
107746,1078,25812,5
107747,1078,26236,2
107748,1078,26753,5
107749,1078,27221,3
107750,1078,28605,5
107751,1078,28694,5
107752,1078,28819,2
107753,1078,28972,4
107754,1078,29589,5
107755,1078,30883,2
107756,1078,32035,3
107757,1078,32937,4
107758,1078,33069,2
107759,1078,34061,3
107760,1078,34397,4
107761,1078,34773,3
107762,1078,35133,4
107763,1078,35138,5
107764,1078,36826,4
107765,1078,37162,3
107766,1078,37395,1
107767,1078,37402,3
107768,1078,37602,3
107769,1078,38128,4
107770,1078,38639,4
107771,1078,39629,5
107772,1078,39693,4
107773,1078,40221,4
107774,1078,41203,5
107775,1078,41386,4
107776,1078,41884,3
107777,1078,42293,3
107778,1078,42870,5
107779,1078,42993,4
107780,1078,43680,3
107781,1078,44242,5
107782,1078,44471,2
107783,1078,45207,4
107784,1078,45215,5
107785,1078,45708,4
107786,1078,45860,5
107787,1078,46424,5
107788,1078,46994,4
107789,1078,47071,3
107790,1078,47415,5
107791,1078,48573,5
107792,1078,49466,4
107793,1078,49749,5
107794,1078,51677,4
107795,1078,51809,4
107796,1078,52196,4
109597,1097,1355,3
109598,1097,1464,3
109599,1097,3278,4
109600,1097,3741,4
109601,1097,4009,5
109602,1097,4977,4
109603,1097,5275,5
109604,1097,5574,1
109605,1097,5708,3
109606,1097,5739,3
109607,1097,7123,2
109608,1097,7647,4
109609,1097,7840,3
109610,1097,7930,3
109611,1097,8047,3
109612,1097,8056,5
109613,1097,8240,5
109614,1097,8755,2
109615,1097,9413,3
109616,1097,10740,2
109617,1097,11032,4
109618,1097,11966,4
109619,1097,12265,5
109620,1097,12501,4
109621,1097,14901,2
109622,1097,15307,2
109623,1097,15522,3
109624,1097,15642,3
109625,1097,16076,3
109626,1097,17654,5
109627,1097,17835,5
109628,1097,18550,4
109629,1097,18670,2
109630,1097,19424,5
109631,1097,19427,3
109632,1097,19651,4
109633,1097,19987,4
109634,1097,21062,5
109635,1097,21068,3
109636,1097,21781,3
109637,1097,21858,4
109638,1097,21905,4
109639,1097,22170,5
109640,1097,22552,3
109641,1097,23765,3
109642,1097,24091,4
109643,1097,24521,4
109644,1097,24781,3
109645,1097,24857,3
109646,1097,25606,4
109647,1097,26054,3
109648,1097,26510,3
109649,1097,27104,2
109650,1097,27959,3
109651,1097,28559,3
109652,1097,29241,4
109653,1097,29574,3
109654,1097,29857,4
109655,1097,30836,4
109656,1097,31242,3
109657,1097,31537,5
109658,1097,32166,5
109659,1097,32764,1
109660,1097,32773,4
109661,1097,32907,4
109662,1097,33514,5
109663,1097,34111,5
109664,1097,34397,4
109665,1097,34572,4
109666,1097,34812,3
109667,1097,35161,4
109668,1097,35986,5
109669,1097,36219,4
109670,1097,36452,5
109671,1097,37223,2
109672,1097,37964,4
109673,1097,39018,2
109674,1097,40293,5
109675,1097,40721,4
109676,1097,40962,3
109677,1097,41203,5
109678,1097,41294,5
109679,1097,41784,5
109680,1097,42377,4
109681,1097,42441,5
109682,1097,42465,3
109683,1097,43087,4
109684,1097,43535,2
109685,1097,44046,4
109686,1097,44329,4
109687,1097,46723,4
109688,1097,46855,2
109689,1097,47498,2
109690,1097,48050,4
109691,1097,48493,4
109692,1097,49222,4
109693,1097,49288,5
109694,1097,50096,5
109695,1097,51105,2
109696,1097,51807,2
110197,1103,2117,4
110198,1103,2888,4
110199,1103,3566,5
110200,1103,4201,5
110201,1103,4242,4
110202,1103,5053,4
110203,1103,5345,5
110204,1103,5467,4
110205,1103,5616,3
110206,1103,5802,4
110207,1103,6132,2
110208,1103,6329,2
110209,1103,6649,5
110210,1103,6728,5
110211,1103,7448,4
110212,1103,7641,2
110213,1103,7715,3
110214,1103,7840,2
110215,1103,8643,5
110216,1103,9123,3
110217,1103,9783,3
110218,1103,11362,4
110219,1103,11426,4
110220,1103,12186,3
110221,1103,12444,2
110222,1103,13083,4
110223,1103,13299,5
110224,1103,13464,4
110225,1103,13599,4
110226,1103,13741,3
110227,1103,13763,4
110228,1103,13914,3
110229,1103,15741,4
110230,1103,17220,3
110231,1103,17405,4
110232,1103,17566,4
110233,1103,18325,4
110234,1103,18506,5
110235,1103,18995,4
110236,1103,19184,5
110237,1103,19235,5
110238,1103,20776,4
110239,1103,21160,5
110240,1103,21666,5
110241,1103,22199,3
110242,1103,22669,5
110243,1103,22942,4
110244,1103,23931,5
110245,1103,23972,5
110246,1103,24385,5
110247,1103,24389,5
110248,1103,26629,3
110249,1103,26992,4
110250,1103,27011,2
110251,1103,27176,3
110252,1103,27267,5
110253,1103,27513,4
110254,1103,27849,3
110255,1103,28016,4
110256,1103,28343,3
110257,1103,28407,3
110258,1103,28458,3
110259,1103,28559,3
110260,1103,28576,5
110261,1103,29356,3
110262,1103,30184,5
110263,1103,30233,3
110264,1103,30396,5
110265,1103,30611,5
110266,1103,30836,3
110267,1103,31276,3
110268,1103,31386,5
110269,1103,32148,5
110270,1103,32149,4
110271,1103,32576,3
110272,1103,32872,4
110273,1103,34572,5
110274,1103,34703,3
110275,1103,35843,5
110276,1103,37041,3
110277,1103,37065,5
110278,1103,37425,3
110279,1103,37482,3
110280,1103,38114,4
110281,1103,38185,3
110282,1103,39034,2
110283,1103,39892,5
110284,1103,41402,3
110285,1103,42404,5
110286,1103,43676,2
110287,1103,43965,3
110288,1103,44010,5
110289,1103,44329,5
110290,1103,45584,5
110291,1103,45889,2
110292,1103,46524,5
110293,1103,46823,4
110294,1103,47056,2
110295,1103,47811,4
110296,1103,47929,4
110897,1110,3117,2
110898,1110,4697,3
110899,1110,6060,3
110900,1110,6397,2
110901,1110,8623,3
110902,1110,8761,4
110903,1110,10912,5
110904,1110,11076,4
110905,1110,11085,4
110906,1110,11219,5
110907,1110,13814,5
110908,1110,13990,5
110909,1110,14060,4
110910,1110,14668,5
110911,1110,16996,3
110912,1110,17881,5
110913,1110,18352,4
110914,1110,18471,4
110915,1110,19484,3
110916,1110,20296,4
110917,1110,21078,3
110918,1110,21697,4
110919,1110,22674,5
110920,1110,22776,4
110921,1110,22926,3
110922,1110,24717,4
110923,1110,25441,4
110924,1110,25727,4
110925,1110,25814,4
110926,1110,26286,5
110927,1110,26310,5
110928,1110,27039,4
110929,1110,27295,3
110930,1110,27546,5
110931,1110,29163,4
110932,1110,29780,4
110933,1110,29810,4
110934,1110,30573,5
110935,1110,30943,5
110936,1110,31327,3
110937,1110,31801,4
110938,1110,32765,5
110939,1110,33051,3
110940,1110,33450,4
110941,1110,33599,5
110942,1110,33642,5
110943,1110,33922,5
110944,1110,34008,3
110945,1110,34062,5
110946,1110,34297,3
110947,1110,34813,3
110948,1110,35551,5
110949,1110,36387,3
110950,1110,36546,5
110951,1110,36818,4
110952,1110,37702,3
110953,1110,37833,5
110954,1110,37939,5
110955,1110,37964,4
110956,1110,38557,3
110957,1110,38790,3
110958,1110,39132,5
110959,1110,39224,5
110960,1110,39243,5
110961,1110,39551,3
110962,1110,39776,5
110963,1110,40444,5
110964,1110,40696,5
110965,1110,40986,5
110966,1110,42092,2
110967,1110,42114,4
110968,1110,42659,5
110969,1110,43032,3
110970,1110,43151,4
110971,1110,43421,5
110972,1110,44467,4
110973,1110,44770,5
110974,1110,44927,3
110975,1110,45155,5
110976,1110,45294,1
110977,1110,45923,5
110978,1110,46398,4
110979,1110,46654,3
110980,1110,47278,1
110981,1110,47686,2
110982,1110,47811,4
110983,1110,48276,3
110984,1110,49006,5
110985,1110,49234,5
110986,1110,50753,3
110987,1110,51197,5
110988,1110,51515,5
110989,1110,51612,5
110990,1110,51699,5
110991,1110,51867,5
110992,1110,51974,2
110993,1110,52127,4
110994,1110,52678,4
110995,1110,52698,1
110996,1110,53183,5
116989,1171,1038,4
116990,1171,1294,4
116991,1171,1429,3
116992,1171,1634,2
116993,1171,1645,5
116994,1171,2446,3
116995,1171,2900,3
116996,1171,3922,2
116997,1171,4691,3
116998,1171,5272,3
116999,1171,5802,4
117000,1171,5812,4
117001,1171,6690,5
117002,1171,7212,3
117003,1171,7257,4
117004,1171,8043,3
117005,1171,8370,5
117006,1171,8710,4
117007,1171,8959,3
117008,1171,9195,3
117009,1171,9360,2
117010,1171,9384,4
117011,1171,10288,3
117012,1171,11382,4
117013,1171,11885,5
117014,1171,12771,4
117015,1171,13000,3
117016,1171,13035,4
117017,1171,13271,5
117018,1171,13381,3
117019,1171,14384,5
117020,1171,14873,4
117021,1171,16858,2
117022,1171,16899,3
117023,1171,16941,5
117024,1171,17207,3
117025,1171,17267,5
117026,1171,17493,3
117027,1171,17555,5
117028,1171,17566,4
117029,1171,19073,3
117030,1171,19138,3
117031,1171,19290,4
117032,1171,19715,4
117033,1171,20380,3
117034,1171,20814,5
117035,1171,21525,4
117036,1171,21543,3
117037,1171,21658,3
117038,1171,21759,3
117039,1171,21766,2
117040,1171,22313,5
117041,1171,22602,3
117042,1171,23004,4
117043,1171,23498,4
117044,1171,24132,3
117045,1171,24396,3
117046,1171,25327,4
117047,1171,26053,3
117048,1171,26398,3
117049,1171,26482,3
117050,1171,26661,3
117051,1171,26670,3
117052,1171,27125,5
117053,1171,27499,5
117054,1171,27513,2
117055,1171,27578,4
117056,1171,27740,4
117057,1171,27838,3
117058,1171,27920,3
117059,1171,28616,4
117060,1171,29008,5
117061,1171,29627,2
117062,1171,29703,4
117063,1171,29900,5
117064,1171,30304,3
117065,1171,30924,2
117066,1171,32649,4
117067,1171,32667,5
117068,1171,33127,5
117069,1171,33357,4
117070,1171,34077,5
117071,1171,35858,5
117072,1171,35866,3
117073,1171,36490,3
117074,1171,37393,4
117075,1171,37611,4
117076,1171,38080,4
117077,1171,39508,4
117078,1171,40772,5
117079,1171,41402,4
117080,1171,41744,4
117081,1171,45361,2
117082,1171,45498,3
117083,1171,49251,3
117084,1171,49988,3
117085,1171,50016,3
117086,1171,50940,4
117087,1171,52214,3
117088,1171,52740,4
118984,1191,1350,5
118985,1191,2552,5
118986,1191,2996,4
118987,1191,4133,4
118988,1191,4440,5
118989,1191,6281,5
118990,1191,6379,4
118991,1191,7093,4
118992,1191,7212,2
118993,1191,7453,4
118994,1191,7509,4
118995,1191,7574,4
118996,1191,8675,3
118997,1191,8891,3
118998,1191,10008,4
118999,1191,10120,3
119000,1191,10241,3
119001,1191,10687,2
119002,1191,10907,5
119003,1191,11016,4
119004,1191,11208,2
119005,1191,11209,3
119006,1191,11327,2
119007,1191,11554,3
119008,1191,11562,2
119009,1191,11837,2
119010,1191,11876,3
119011,1191,12417,5
119012,1191,14009,5
119013,1191,14440,4
119014,1191,14867,4
119015,1191,16347,5
119016,1191,16786,3
119017,1191,17073,5
119018,1191,17617,4
119019,1191,17846,4
119020,1191,17876,3
119021,1191,18169,3
119022,1191,18240,4
119023,1191,19010,5
119024,1191,19526,4
119025,1191,19896,5
119026,1191,20678,4
119027,1191,21160,5
119028,1191,21788,4
119029,1191,21975,4
119030,1191,22154,4
119031,1191,24204,3
119032,1191,24980,3
119033,1191,25155,4
119034,1191,25988,4
119035,1191,26156,5
119036,1191,26451,5
119037,1191,26812,4
119038,1191,26870,5
119039,1191,27127,2
119040,1191,27512,3
119041,1191,27788,4
119042,1191,28115,4
119043,1191,28923,4
119044,1191,29694,4
119045,1191,31305,4
119046,1191,31971,5
119047,1191,32139,4
119048,1191,33337,3
119049,1191,33765,5
119050,1191,34261,3
119051,1191,34404,4
119052,1191,34787,3
119053,1191,35318,5
119054,1191,35469,5
119055,1191,37597,4
119056,1191,37617,4
119057,1191,37746,4
119058,1191,38067,3
119059,1191,38173,5
119060,1191,38647,4
119061,1191,40194,5
119062,1191,40999,4
119063,1191,41036,5
119064,1191,41249,4
119065,1191,41329,2
119066,1191,41958,5
119067,1191,41968,3
119068,1191,42200,5
119069,1191,43887,3
119070,1191,45468,4
119071,1191,45881,4
119072,1191,46196,5
119073,1191,46872,3
119074,1191,48809,4
119075,1191,49279,3
119076,1191,50002,4
119077,1191,50342,2
119078,1191,50473,2
119079,1191,50563,2
119080,1191,51770,5
119081,1191,52383,5
119082,1191,52409,2
119083,1191,52425,3
119084,1192,901,4
119085,1192,2777,4
119086,1192,3090,4
119087,1192,3623,4
119088,1192,4523,4
119089,1192,5097,5
119090,1192,5327,4
119091,1192,6026,3
119092,1192,6285,4
119093,1192,6290,4
119094,1192,6390,4
119095,1192,6486,4
119096,1192,6847,4
119097,1192,7443,4
119098,1192,7695,4
119099,1192,8337,4
119100,1192,8621,5
119101,1192,8807,5
119102,1192,9234,5
119103,1192,9737,3
119104,1192,10613,5
119105,1192,12072,4
119106,1192,12419,4
119107,1192,12923,4
119108,1192,12957,5
119109,1192,13019,5
119110,1192,13997,5
119111,1192,14928,4
119112,1192,15142,5
119113,1192,15307,4
119114,1192,15687,4
119115,1192,15864,4
119116,1192,16383,3
119117,1192,17048,5
119118,1192,17525,4
119119,1192,17912,5
119120,1192,18637,5
119121,1192,18714,5
119122,1192,18929,5
119123,1192,19757,4
119124,1192,20375,5
119125,1192,20666,4
119126,1192,20722,2
119127,1192,21642,5
119128,1192,21756,4
119129,1192,22477,4
119130,1192,23576,5
119131,1192,24698,3
119132,1192,25960,5
119133,1192,26405,4
119134,1192,26412,5
119135,1192,26898,4
119136,1192,26925,3
119137,1192,27099,2
119138,1192,27291,5
119139,1192,27513,3
119140,1192,28345,5
119141,1192,28416,4
119142,1192,29109,3
119143,1192,29353,2
119144,1192,29707,4
119145,1192,29780,4
119146,1192,30445,5
119147,1192,32856,2
119148,1192,34051,3
119149,1192,34066,3
119150,1192,34167,4
119151,1192,34703,4
119152,1192,35296,4
119153,1192,36093,3
119154,1192,36625,5
119155,1192,36911,5
119156,1192,37128,4
119157,1192,37897,3
119158,1192,38070,5
119159,1192,38654,4
119160,1192,39709,5
119161,1192,39799,5
119162,1192,41113,3
119163,1192,41854,5
119164,1192,42400,4
119165,1192,42516,4
119166,1192,43176,5
119167,1192,45911,2
119168,1192,46422,5
119169,1192,47749,5
119170,1192,48493,4
119171,1192,48566,5
119172,1192,48687,5
119173,1192,48800,5
119174,1192,49015,4
119175,1192,49356,3
119176,1192,49938,3
119177,1192,50016,2
119178,1192,50456,3
119179,1192,50715,5
119180,1192,51612,5
119181,1192,51768,4
119182,1192,52748,4
119183,1192,53182,5
120084,1202,2276,2
120085,1202,2900,4
120086,1202,3005,4
120087,1202,3122,4
120088,1202,4044,5
120089,1202,4967,4
120090,1202,5152,4
120091,1202,5461,4
120092,1202,5629,3
120093,1202,6342,4
120094,1202,7580,4
120095,1202,7970,4
120096,1202,7994,3
120097,1202,8096,4
120098,1202,8258,4
120099,1202,8340,3
120100,1202,8370,2
120101,1202,8526,3
120102,1202,9125,3
120103,1202,9165,5
120104,1202,9382,3
120105,1202,9787,3
120106,1202,10402,5
120107,1202,10727,4
120108,1202,10944,4
120109,1202,11945,5
120110,1202,12455,5
120111,1202,12638,3
120112,1202,12791,5
120113,1202,12861,5
120114,1202,13095,4
120115,1202,13112,5
120116,1202,13407,5
120117,1202,14385,4
120118,1202,14575,4
120119,1202,14603,3
120120,1202,15838,5
120121,1202,15856,1
120122,1202,17222,3
120123,1202,17359,2
120124,1202,17434,4
120125,1202,18493,4
120126,1202,18798,3
120127,1202,18920,3
120128,1202,20467,3
120129,1202,20873,3
120130,1202,20949,5
120131,1202,21237,4
120132,1202,21360,3
120133,1202,21543,4
120134,1202,21658,4
120135,1202,23486,4
120136,1202,23576,2
120137,1202,23603,5
120138,1202,24326,4
120139,1202,25048,2
120140,1202,25065,5
120141,1202,25278,5
120142,1202,25327,4
120143,1202,26097,3
120144,1202,26244,5
120145,1202,26282,5
120146,1202,26482,3
120147,1202,27229,3
120148,1202,27499,5
120149,1202,27515,4
120150,1202,29703,3
120151,1202,29951,3
120152,1202,30304,5
120153,1202,30833,1
120154,1202,31093,5
120155,1202,31760,4
120156,1202,32199,5
120157,1202,32916,4
120158,1202,33357,2
120159,1202,33473,5
120160,1202,33716,5
120161,1202,33872,3
120162,1202,35739,4
120163,1202,35780,4
120164,1202,35866,2
120165,1202,36308,3
120166,1202,36490,5
120167,1202,37690,5
120168,1202,37834,3
120169,1202,38185,4
120170,1202,38687,3
120171,1202,40115,2
120172,1202,41062,5
120173,1202,41319,5
120174,1202,41744,3
120175,1202,43037,5
120176,1202,43949,5
120177,1202,44937,2
120178,1202,45498,3
120179,1202,45593,4
120180,1202,48726,5
120181,1202,50999,2
120182,1202,51553,4
120183,1202,53281,4
123084,1232,363,3
123085,1232,1307,5
123086,1232,1339,2
123087,1232,1645,3
123088,1232,2056,5
123089,1232,2648,4
123090,1232,3122,5
123091,1232,5054,4
123092,1232,5245,2
123093,1232,5616,4
123094,1232,5695,4
123095,1232,5885,3
123096,1232,6130,3
123097,1232,6215,4
123098,1232,6596,5
123099,1232,6728,5
123100,1232,6808,5
123101,1232,6940,4
123102,1232,7438,4
123103,1232,7674,5
123104,1232,7760,4
123105,1232,7889,3
123106,1232,7953,3
123107,1232,8043,3
123108,1232,8334,3
123109,1232,8410,4
123110,1232,8488,5
123111,1232,8833,3
123112,1232,9145,5
123113,1232,9251,3
123114,1232,9384,5
123115,1232,9733,4
123116,1232,10443,4
123117,1232,10502,4
123118,1232,10688,4
123119,1232,10691,4
123120,1232,10697,3
123121,1232,11706,5
123122,1232,12861,3
123123,1232,13083,5
123124,1232,13084,4
123125,1232,13274,3
123126,1232,13429,5
123127,1232,13464,4
123128,1232,14585,3
123129,1232,14830,5
123130,1232,15241,4
123131,1232,15441,4
123132,1232,15543,3
123133,1232,15645,4
123134,1232,15839,4
123135,1232,16081,5
123136,1232,17130,5
123137,1232,17220,5
123138,1232,17652,2
123139,1232,18007,4
123140,1232,19724,4
123141,1232,19942,5
123142,1232,19944,5
123143,1232,21621,4
123144,1232,22368,4
123145,1232,22497,5
123146,1232,22533,3
123147,1232,23738,3
123148,1232,24046,3
123149,1232,24567,3
123150,1232,24686,5
123151,1232,24903,5
123152,1232,25065,4
123153,1232,25798,3
123154,1232,26460,4
123155,1232,26629,4
123156,1232,27849,4
123157,1232,28003,5
123158,1232,28301,5
123159,1232,28443,3
123160,1232,29765,4
123161,1232,29819,3
123162,1232,30071,5
123163,1232,31336,4
123164,1232,31861,4
123165,1232,32346,5
123166,1232,32811,3
123167,1232,33682,1
123168,1232,33877,4
123169,1232,34147,4
123170,1232,36995,5
123171,1232,37582,3
123172,1232,40346,4
123173,1232,41204,5
123174,1232,41434,5
123175,1232,46395,4
123176,1232,46985,4
123177,1232,48127,5
123178,1232,49251,5
123179,1232,49554,5
123180,1232,50952,5
123181,1232,51652,3
123182,1232,52366,4
123183,1232,52668,5
123984,1241,889,4
123985,1241,2511,4
123986,1241,2779,3
123987,1241,3156,5
123988,1241,3399,4
123989,1241,3408,5
123990,1241,4052,2
123991,1241,4523,4
123992,1241,5345,5
123993,1241,5357,4
123994,1241,5575,5
123995,1241,5652,4
123996,1241,6206,4
123997,1241,6235,3
123998,1241,6575,4
123999,1241,6808,3
124000,1241,7468,4
124001,1241,7570,4
124002,1241,7808,4
124003,1241,8218,3
124004,1241,8412,2
124005,1241,8629,5
124006,1241,10704,5
124007,1241,11174,4
124008,1241,11191,4
124009,1241,11530,4
124010,1241,13995,3
124011,1241,14560,5
124012,1241,15482,3
124013,1241,15773,4
124014,1241,16128,3
124015,1241,16130,4
124016,1241,16357,5
124017,1241,17924,4
124018,1241,17984,5
124019,1241,18063,2
124020,1241,18433,4
124021,1241,18660,5
124022,1241,19035,4
124023,1241,19593,3
124024,1241,19611,3
124025,1241,19998,4
124026,1241,20996,5
124027,1241,21762,5
124028,1241,22122,4
124029,1241,22212,4
124030,1241,22719,4
124031,1241,22894,3
124032,1241,23007,4
124033,1241,23896,3
124034,1241,25068,3
124035,1241,25427,5
124036,1241,25554,4
124037,1241,25957,3
124038,1241,26873,2
124039,1241,26887,4
124040,1241,26992,4
124041,1241,27176,5
124042,1241,28419,4
124043,1241,28737,3
124044,1241,28870,5
124045,1241,29003,5
124046,1241,29503,4
124047,1241,30846,5
124048,1241,31207,4
124049,1241,32490,2
124050,1241,32492,4
124051,1241,32576,4
124052,1241,32811,2
124053,1241,32990,3
124054,1241,33858,4
124055,1241,34193,4
124056,1241,34953,3
124057,1241,35257,4
124058,1241,37393,4
124059,1241,37611,4
124060,1241,37623,5
124061,1241,38635,5
124062,1241,39266,4
124063,1241,39664,4
124064,1241,39804,3
124065,1241,40796,4
124066,1241,41339,3
124067,1241,44019,5
124068,1241,44137,5
124069,1241,44882,3
124070,1241,45908,4
124071,1241,47239,4
124072,1241,47485,5
124073,1241,48148,2
124074,1241,49288,5
124075,1241,49289,5
124076,1241,49295,5
124077,1241,49297,5
124078,1241,49354,4
124079,1241,49578,5
124080,1241,49733,5
124081,1241,51188,4
124082,1241,51731,4
124083,1241,51814,4
127284,1274,2477,4
127285,1274,2874,4
127286,1274,5100,5
127287,1274,5551,5
127288,1274,6660,4
127289,1274,6895,5
127290,1274,8352,4
127291,1274,8422,5
127292,1274,8444,5
127293,1274,9357,5
127294,1274,9612,5
127295,1274,9787,4
127296,1274,9985,5
127297,1274,10288,5
127298,1274,10297,4
127299,1274,10503,4
127300,1274,10561,5
127301,1274,11122,3
127302,1274,11164,5
127303,1274,11810,5
127304,1274,12334,4
127305,1274,12668,5
127306,1274,12861,4
127307,1274,14074,5
127308,1274,14594,4
127309,1274,15186,4
127310,1274,15398,5
127311,1274,16377,5
127312,1274,17663,4
127313,1274,17937,5
127314,1274,18053,5
127315,1274,18798,4
127316,1274,18884,5
127317,1274,19541,4
127318,1274,19724,3
127319,1274,19803,5
127320,1274,20074,4
127321,1274,20363,4
127322,1274,20972,3
127323,1274,21164,5
127324,1274,21713,5
127325,1274,21766,2
127326,1274,22444,3
127327,1274,22496,5
127328,1274,23612,5
127329,1274,24499,3
127330,1274,24962,5
127331,1274,25164,5
127332,1274,25597,5
127333,1274,25705,5
127334,1274,25761,5
